branch,city,mchnt_cd,mchnt_nm,type1,scene,cnt,trans,discnt,utrans,user
河南,许昌市,QRC000001895606,占营商贸(*占营),主扫,零售,47,8.0,47,7.0,47
河南,许昌市,QRC000001060645,运旗商行(*秀玲),主扫,零售,46,8.0,46,7.0,46
河南,许昌市,QRC000001915203,果果百货(*果),主扫,零售,46,8.0,46,8.0,46
河南,许昌市,QRC000001882919,家旺杯业(*樊),主扫,零售,46,8.0,46,7.0,46
河南,许昌市,QRC000000495560,洋兴美发(*丽峰),主扫,零售,46,23.0,46,22.0,46
河南,许昌市,QRC000000429941,三颗树百货(*凤琴),主扫,零售,45,5.0,45,5.0,45
河南,许昌市,QRC000001915241,美美商贸(*美),主扫,零售,45,8.0,45,7.0,45
河南,许昌市,QRC000000428257,家旺精品百货(*改霞),主扫,零售,45,8.0,45,7.0,45
河南,许昌市,QRC000002141163,风景超市(*风景),主扫,零售,43,7.0,43,7.0,43
河南,许昌市,898411054111140,许昌市胖东来超市有限公司,被扫,零售,43,5420.0,42,11.0,42
河南,许昌市,8215030533100VM,许昌市东城区新浦惠便利店,被扫,零售,42,435.0,39,18.0,35
河南,许昌市,QRC000002668569,天天水果(*槐叶),主扫,零售,42,7.0,42,7.0,42
河南,许昌市,QRC000001895425,鑫灿百货(*瑞红),主扫,零售,42,16.0,42,15.0,42
河南,许昌市,QRC144086101114,长葛农商银行职工餐厅,主扫,餐饮,40,109.0,38,13.0,33
河南,许昌市,886584042150007,顺丰速运有限公司,主扫,其他,40,3403.0,26,23.0,26
河南,许昌市,898411054110664,许昌市胖东来商贸集团有限公司,被扫,零售,39,4220.0,36,9.0,37
河南,许昌市,QRC000000426585,果果商贸(*志涛),主扫,零售,38,16.0,38,16.0,38
河南,许昌市,QRA503157321I0H,长葛市马晓丽电子产品经营部,被扫,零售,36,35998.0,0,0.0,7
河南,许昌市,QRC000001541097,大德商行(*爱青),主扫,零售,35,6.0,35,6.0,35
河南,许昌市,AA1812050162069,张东升,主扫,零售,22,220.0,0,0.0,1
河南,许昌市,898411041110040,襄城县新源城市公共交通有限责任公司,被扫,公交地铁,21,21.0,6,3.0,15
河南,许昌市,104411053110090,鄢陵县东宝商贸有限公司,被扫,零售,21,1651.0,19,5.0,19
河南,许昌市,AA1811300151933,赵会刚,主扫,零售,20,200.0,1,0.0,1
河南,许昌市,QRC000001895547,小英百货(*合德),主扫,零售,20,23.0,20,23.0,20
河南,许昌市,UMS411001027282,禹州人行职工餐厅,主扫,餐饮,19,37.0,17,3.0,12
河南,许昌市,898411054111209,许昌市胖东来超市有限公司,被扫,零售,16,3006.0,2,0.0,14
河南,许昌市,QRC000002269552,优购百货店,主扫,零售,16,1672.0,0,0.0,16
河南,许昌市,QRC000003468291,鄢陵县邮储食堂(*根池),主扫,零售,16,38.0,10,9.0,13
河南,许昌市,QRC410100049500,鄢陵县人民银行职工食堂,主扫,餐饮,15,25.0,15,2.0,10
河南,许昌市,102503054110195,许昌新宝利商贸有限公司,被扫,零售,15,1668.0,15,3.0,14
河南,许昌市,102503054110299,金三角店,被扫,零售,15,3522.0,4,1.0,14
河南,许昌市,UMS411001049756,中国人民银行长葛市支行职工餐厅,主扫,餐饮,15,26.0,15,5.0,14
云南,迪庆藏族自治州,909533441110423,德钦县公共交通运营有限责任公司,被扫,公交地铁,34,68.0,0,0.0,27
云南,迪庆藏族自治州,84953347011004L,香格里拉市碧融酒店,被扫,其他,2,1700.0,0,0.0,1
云南,迪庆藏族自治州,898533453110125,昆明道雄商贸有限公司,主扫,零售,1,10.0,0,0.0,1
云南,迪庆藏族自治州,898757055410106,中石油云南销售丽江分公司城市加油站,被扫,其他,1,340.0,0,0.0,1
云南,迪庆藏族自治州,898533458120165,香格里拉市真锅香餐厅,主扫,餐饮,1,400.0,0,0.0,1
云南,迪庆藏族自治州,8217570564100VA,香格里拉市乐乐佳婴童商场,被扫,零售,1,198.0,0,0.0,1
云南,迪庆藏族自治州,850533455118805,迪庆鹏盛汽车销售服务有限公司,主扫,其他,1,970.0,0,0.0,1
云南,迪庆藏族自治州,898539959120654,迪庆香和药店有限公司,被扫,其他,1,30.0,1,4.0,1
辽宁,锦州市,898210741110015,锦州市公共交通有限责任公司,被扫,公交地铁,76055,153126.0,1347,764.0,43583
辽宁,锦州市,898210741110024,凌海市运输公司,被扫,公交地铁,3302,3302.0,3020,1502.0,1987
辽宁,锦州市,898210741110004,义县瑞祥公共交通有限责任公司,被扫,公交地铁,1188,1188.0,1071,528.0,703
辽宁,锦州市,898210741110011,北镇市祥宇公共交通有限责任公司,被扫,公交地铁,875,875.0,757,382.0,453
辽宁,锦州市,898210254119525,大商锦州新玛特购物广场有限公司,被扫,零售,758,52438.0,729,733.0,717
辽宁,锦州市,454210741114004,黑山县富祥公共汽车有限责任公司（三路）,被扫,公交地铁,752,752.0,707,353.0,514
辽宁,锦州市,928227658140011,古塔区公园华莱士炸鸡汉堡店,主扫,餐饮,655,18268.0,1,5.0,647
辽宁,锦州市,454210741114003,黑山县富祥公共汽车有限责任公司（二路）,被扫,公交地铁,601,601.0,549,273.0,407
辽宁,锦州市,454210741314001,黑山县城际公共交通有限公司,被扫,公交地铁,561,561.0,520,258.0,390
辽宁,锦州市,898210753990952,锦州共和乐金凯达超市管理有限公司,主扫,零售,555,9104.0,196,190.0,525
辽宁,锦州市,454210741114005,黑山县富祥公共汽车有限责任公司（六路）,被扫,公交地铁,531,531.0,483,240.0,367
辽宁,锦州市,454210741114002,黑山县富祥公共汽车有限责任公司（一路）,被扫,公交地铁,506,506.0,442,217.0,277
辽宁,锦州市,898210741110028,大连交运锦州经济技术开发区客运有限公司,被扫,公交地铁,340,768.0,286,284.0,170
辽宁,锦州市,898210254119526,大商锦州千盛购物广场有限公司,被扫,零售,235,11020.0,220,185.0,222
辽宁,锦州市,818227054990002,锦州市百惠生鲜超市有限公司康宁店,被扫,餐饮,182,2117.0,160,172.0,160
辽宁,锦州市,898210753990828,锦州卫康商贸有限公司,被扫,零售,182,4601.0,167,187.0,153
辽宁,锦州市,898210254111950,大商锦州锦绣前程购物中心有限公司,被扫,零售,180,8595.0,173,149.0,170
辽宁,锦州市,898210254119735,锦州城市生活广场,被扫,零售,178,9543.0,173,152.0,170
辽宁,锦州市,898210254119727,锦州太和超市,被扫,零售,153,9399.0,147,125.0,146
辽宁,锦州市,898210753311188,锦州万维超市有限公司,被扫,零售,149,6598.0,53,20.0,144
辽宁,锦州市,898210753311338,古塔区贴心便利店,被扫,零售,134,1421.0,104,114.0,123
辽宁,锦州市,113210754110001,义县家得乐商贸有限公司,被扫,零售,130,7887.0,46,127.0,123
辽宁,锦州市,886584042150007,顺丰速运有限公司,主扫,其他,100,5465.0,62,56.0,63
辽宁,锦州市,822297990014009,北美超市超市东晟花园A区,被扫,其他,90,2640.0,73,93.0,85
辽宁,锦州市,898210753110049,凌海市大凌河棒棒糖儿童百货商店,被扫,零售,85,4397.0,79,150.0,74
辽宁,锦州市,898210753311823,古塔区晟安超市,主扫,零售,68,876.0,33,11.0,66
辽宁,锦州市,898210759120535,辽宁成大方圆医药连锁有限公司锦州中心店,被扫,其他,67,2307.0,65,82.0,65
辽宁,锦州市,898210759120577,辽宁天士力大药房连锁有限公司,被扫,其他,66,1693.0,62,78.0,61
辽宁,锦州市,898210253119331,大商锦州新玛特购物广场有限公司,被扫,零售,60,23373.0,17,7.0,52
辽宁,锦州市,898210759120559,锦州市弘大惠诚医药连锁有限公司,被扫,连锁,55,1029.0,32,72.0,41
辽宁,锦州市,898210754991574,凌河区杨鲜生果蔬超市,主扫,餐饮,51,261.0,50,57.0,44
辽宁,锦州市,898210753311323,太和区佳乐家超市,被扫,零售,48,332.0,15,25.0,47
辽宁,锦州市,898210741110032,大连交运锦州龙栖湾新区客运有限公司,被扫,公交地铁,45,90.0,42,42.0,25
辽宁,锦州市,QRA227654110FFP,古塔区大拇指超市,主扫,零售,45,953.0,43,46.0,41
辽宁,锦州市,898210756410164,古塔区林华母婴用品商行,被扫,零售,44,1123.0,41,57.0,39
辽宁,锦州市,QRC000002977310,欣欣果蔬(*婵),主扫,零售,43,244.0,40,5.0,43
辽宁,锦州市,928227658140011,古塔区公园华莱士炸鸡汉堡店,被扫,餐饮,43,896.0,1,0.0,41
辽宁,锦州市,QRC000002873503,六福超市(*广忠),主扫,零售,43,252.0,43,6.0,43
辽宁,锦州市,QRC000002870731,秋月熟食,主扫,零售,43,233.0,43,6.0,43
辽宁,锦州市,QRA22765331255U,古塔区亮果园水果蔬菜副食店,主扫,零售,42,2057.0,39,53.0,40
辽宁,锦州市,QRC000002873412,叮咚水吧(*世姣),主扫,零售,42,216.0,42,6.0,42
辽宁,锦州市,QRC000002873052,街角小馆(*素兰),主扫,零售,42,223.0,42,6.0,42
辽宁,锦州市,QRC000002874130,农家院(*玉臣),主扫,零售,42,220.0,42,6.0,42
辽宁,锦州市,QRA227153990FFL,锦州市松山新区联美综合超市,主扫,零售,41,793.0,40,54.0,41
辽宁,锦州市,QRA227653311I0S,锦州市古塔区益友超市,主扫,零售,41,106.0,41,41.0,30
辽宁,锦州市,898210754991702,凌河区曹亚荣玖福记食品店,主扫,餐饮,40,283.0,39,92.0,27
辽宁,锦州市,000000002743657,明俊超市,主扫,零售,37,164.0,36,43.0,31
辽宁,锦州市,UMS210700437751,振兴街商圈-黎志华,主扫,零售,35,639.0,33,49.0,32
辽宁,锦州市,898210253119332,大商锦州千盛购物广场有限公司,被扫,零售,35,22414.0,13,3.0,32
辽宁,锦州市,000000002743341,徐晓娟调料食杂摊床,主扫,零售,34,231.0,33,42.0,33
辽宁,锦州市,000000002742704,顾丽敬鲜奶吧,主扫,零售,34,166.0,34,39.0,28
辽宁,锦州市,898210753110050,古塔区棒棒糖儿童百货,被扫,零售,34,2792.0,30,42.0,30
辽宁,锦州市,898210753310985,义县义州镇惠强综合商店,主扫,零售,34,746.0,33,69.0,31
辽宁,锦州市,UMS210700225996,佟迎-铁东市场百瑞超市,主扫,菜场,33,326.0,32,43.0,32
辽宁,锦州市,QRC000002937384,大志农家院,主扫,零售,33,650.0,33,165.0,31
辽宁,锦州市,822227047890007,锦州虎跃锦城公交客运有限责任公司,被扫,其他,33,234.0,6,0.0,27
辽宁,锦州市,898210757340302,锦州市凌河区纵横办公设备经销处,主扫,其他,32,64.0,31,26.0,32
辽宁,锦州市,UMS210700432705,振兴街商圈脚手架租赁侯星,主扫,零售,32,4924.0,32,47.0,32
辽宁,锦州市,000000003695804,百合湾便利店,主扫,零售,31,520.0,29,37.0,29
辽宁,锦州市,QRC350101085675,锦州市大虎山镇志超综合商店,主扫,零售,31,267.0,31,70.0,17
辽宁,锦州市,898210753110051,古塔区棒棒糖儿童百货,被扫,零售,30,1586.0,30,42.0,29
辽宁,锦州市,QRC000003097407,史家农家院,主扫,零售,30,310.0,30,86.0,30
辽宁,锦州市,000000003695993,军盛食品超市,主扫,零售,28,77.0,26,34.0,28
辽宁,锦州市,898210756410159,义县棒棒糖儿童百货晓华童鞋专柜,被扫,零售,27,1143.0,26,88.0,22
辽宁,锦州市,898211359120423,辽宁人民康泰大药房连锁有限公司锦州中心店,被扫,其他,27,514.0,8,15.0,23
辽宁,锦州市,QRC000002976152,陈宇摊床(*宇),主扫,零售,26,336.0,26,53.0,14
辽宁,锦州市,898210759930103,杨桥-凌河区溢博烟酒床,被扫,其他,26,413.0,26,35.0,26
辽宁,锦州市,QRC350100139994,鑫鑫鸿源副食商店,主扫,零售,26,505.0,24,44.0,13
辽宁,锦州市,102227055420001,中国石油天然气股份有限公司辽宁锦州贵州路,被扫,加油,25,5074.0,7,1.0,25
辽宁,锦州市,898210253110257,大商锦州锦绣前程购物中心有限公司,被扫,零售,24,12178.0,3,0.0,22
辽宁,锦州市,UMS210700435977,振兴街商圈义县纳米汗蒸,主扫,其他,24,264.0,24,34.0,23
辽宁,锦州市,83322725912H001,盘锦阳光大药房医药连锁有限公司凌海西八千,主扫,连锁,23,428.0,23,30.0,23
辽宁,锦州市,898210753310984,义县义州镇雪岩超市,主扫,零售,22,620.0,18,26.0,19
辽宁,锦州市,000000002490772,振东乐福综合超市,主扫,零售,22,113.0,22,30.0,21
辽宁,锦州市,83322735912H000,盘锦阳光大药房医药连锁有限公司闾阳分店,被扫,连锁,21,432.0,21,27.0,21
辽宁,锦州市,898210780620051,锦州医科大学附属第一医院,主扫,其他,21,3734.0,16,116.0,16
辽宁,锦州市,QRA22765331255T,古塔区鑫彤便利店,主扫,零售,21,483.0,21,28.0,21
辽宁,锦州市,000000002490576,利升生鲜超市,主扫,零售,20,175.0,20,21.0,15
辽宁,锦州市,83322765912H000,盘锦阳光大药房医药连锁有限公司锦州四分店,主扫,连锁,20,454.0,20,26.0,20
辽宁,锦州市,000000002742694,周海荣调料食杂,主扫,零售,20,58.0,20,25.0,19
辽宁,锦州市,000000004591567,穆宇新鲜奶站,主扫,零售,18,166.0,16,20.0,17
辽宁,锦州市,104210754990547,锦州市凌河区道合食品店,被扫,餐饮,18,292.0,8,3.0,18
辽宁,锦州市,898210753310983,义县义州镇天天购物超市,主扫,零售,18,963.0,18,47.0,18
辽宁,锦州市,QRA227153311I0H,锦州市松山新区铂乐便利店,主扫,零售,17,165.0,17,23.0,17
辽宁,锦州市,301210753310102,锦州市金福来超市,主扫,零售,17,404.0,17,98.0,16
辽宁,锦州市,QRA227658141AAX,锦州市古塔区鑫爽爽食杂店,主扫,餐饮,17,72.0,17,13.0,9
辽宁,锦州市,QRA227653311PQA,商户_叶丹,主扫,零售,17,299.0,16,15.0,10
辽宁,锦州市,898210754991029,锦州锦华股份有限公司,主扫,菜场,17,135.0,8,14.0,15
辽宁,锦州市,898210253119330,大商锦州百货大楼有限公司,被扫,零售,16,9915.0,3,1.0,12
辽宁,锦州市,000000003695942,厚德福酱肉,主扫,零售,16,416.0,15,22.0,16
辽宁,锦州市,825227053990999,窝窝支付_五一精品粮油店(环西综合市场店)_,主扫,零售,15,58.0,15,17.0,15
辽宁,锦州市,818227053310021,锦州市每利锦嘉惠生鲜超市有限公司,被扫,零售,15,259.0,13,14.0,12
辽宁,锦州市,QRC000002977697,刘莹摊床(*莹),主扫,零售,15,182.0,15,33.0,10
辽宁,锦州市,102227055420002,中国石油天然气股份有限公司辽宁锦州南京路,被扫,加油,15,3257.0,6,1.0,15
辽宁,锦州市,898210753311174,锦州市太和区小蚂蚁便利店,主扫,零售,14,161.0,7,2.0,14
辽宁,锦州市,102227055420006,中国石油天然气股份有限公司辽宁锦州北山加,被扫,加油,14,2930.0,5,12.0,14
辽宁,锦州市,QRA227153990UV5,锦州市松山新区金源办公设备经销处,主扫,零售,14,26.0,14,20.0,6
辽宁,锦州市,QRA227655410FFL,中国石油天然气股份有限公司辽宁锦州销售分,主扫,其他,14,7000.0,14,280.0,14
辽宁,锦州市,QRC000002992757,鑫裕农生鲜(*丹),主扫,零售,14,355.0,12,30.0,12
辽宁,锦州市,857210758123098,黑山县新益满香饭店,被扫,餐饮,13,8508.0,1,0.0,2
四川,阿坝藏族羌族自治州,990679059126000,成都华杏大药房,被扫,其他,9,355.0,1,0.0,7
四川,阿坝藏族羌族自治州,QRC000003327908,多多关照(*志丹),主扫,零售,6,0.0,0,0.0,6
四川,阿坝藏族羌族自治州,988513258120230,马尔康信用社食堂,主扫,餐饮,3,14.0,0,0.0,2
四川,阿坝藏族羌族自治州,113514904000873,九寨沟县微笑网吧,主扫,其他,3,18.0,0,0.0,1
四川,阿坝藏族羌族自治州,QRC510100174663,茂县穗丰农资销售有限公司,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100172416,雪花啤酒批发部,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253110360,付大姐百货店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100170074,茂县叠溪商店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513258121140,茂县大邑饭店,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513258120886,池塘边餐饮,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253110337,老邻居超市,主扫,零售,1,6.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100175357,茂县太平百货商店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513272990048,粮油米面,主扫,其他,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513254410016,茂县叠海购物超市,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513272300021,哑郎美发店,主扫,零售,1,15.0,1,1.0,1
四川,阿坝藏族羌族自治州,988513259120038,太平兽药店,主扫,其他,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253310326,老刘观景台,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253310325,顺来如意超市,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,113514902007906,九寨沟县点点超市,主扫,零售,1,19.0,0,0.0,1
四川,阿坝藏族羌族自治州,QRC510100171207,温馨家常菜,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513247330012,叠松旅游,主扫,其他,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513254990073,星星小卖部,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100170959,超市,主扫,零售,1,2.0,0,0.0,1
四川,阿坝藏族羌族自治州,988513272300070,随意理发店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100172414,宾宾综合门市部,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100174665,太平清真牛肉面,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253110359,二妹商店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,898513259440009,成华区华萍西工艺品经营部,被扫,零售,1,1251.0,0,0.0,1
四川,阿坝藏族羌族自治州,988513258121034,叠溪小吃,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513258121032,茂县李庄白肉,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513254110002,重庆互利超市,主扫,零售,1,22.0,0,0.0,1
四川,阿坝藏族羌族自治州,988513273750001,卡卡网吧,主扫,其他,1,25.0,0,0.0,1
四川,阿坝藏族羌族自治州,988513253310051,永辉干杂店,主扫,零售,1,30.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513270110690,山海住宿,主扫,其他,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,545997870110052,四川古尔酒店管理有限公司古尔沟分公司,被扫,其他,1,205.0,0,0.0,1
四川,阿坝藏族羌族自治州,988513253310321,鱼意人生杂货店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513254990075,茂县吉祥副食店,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253110366,江源商店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513254110051,茂县乡巴拉山货超市,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513258120894,老马餐厅,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253310056,汶川县邻家19映秀店,主扫,其他,1,6.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253310351,羌家小超市,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100175356,四妹小吃,主扫,餐饮,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,988513253310386,茂县羌宝缘购物超市,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100170071,叠溪理发店,主扫,零售,1,0.0,1,0.0,1
四川,阿坝藏族羌族自治州,QRC510100165045,酸菜面馆,主扫,餐饮,1,70.0,0,0.0,1
湖北,黄冈市,898421141110231,黄冈市公共交通发展有限公司,被扫,公交地铁,1154,1731.0,0,0.0,757
湖北,黄冈市,898421154110902,武汉中商超市连锁有限公司黄冈店,被扫,零售,244,4743.0,244,1557.0,232
湖北,黄冈市,898421154111262,武汉武商超市管理有限公司黄冈分公司,被扫,零售,127,3028.0,118,105.0,117
湖北,黄冈市,898421141110246,黄冈公交,乘车码,公交地铁,116,174.0,0,0.0,81
湖北,黄冈市,898421154111201,湖北黄商集团股份有限公司,被扫,零售,93,3042.0,93,497.0,93
湖北,黄冈市,898421154111263,武汉武商超市管理有限公司黄冈分公司,被扫,零售,85,1485.0,84,76.0,83
湖北,黄冈市,898421154111191,湖北黄商集团股份有限公司,被扫,零售,70,2100.0,69,409.0,69
湖北,黄冈市,898421154111229,湖北黄商集团股份有限公司,被扫,零售,62,948.0,60,53.0,59
湖北,黄冈市,898421141110222,红安县汽车运输总公司公共汽车公司,被扫,公交地铁,53,53.0,10,2.0,39
湖北,黄冈市,886584042150007,顺丰速运有限公司,主扫,其他,53,3550.0,32,27.0,35
湖北,黄冈市,84853D270110012,武穴幸福人酒店管理有限公司,被扫,其他,39,195.0,39,14.0,39
湖北,黄冈市,898421154111193,湖北黄商集团股份有限公司,被扫,零售,27,1825.0,22,115.0,24
湖北,黄冈市,898421154111185,湖北黄商集团股份有限公司,被扫,零售,17,1462.0,4,0.0,15
湖北,黄冈市,898421154111179,湖北黄商集团股份有限公司,被扫,零售,16,570.0,9,7.0,13
湖北,黄冈市,898421154111341,沃尔玛（湖北）商业零售有限公司,被扫,零售,16,1638.0,15,13.0,15
湖北,黄冈市,898421154111231,湖北黄商超市有限公司,被扫,零售,14,531.0,13,12.0,13
湖北,黄冈市,898421154111155,湖北黄商集团股份有限公司,被扫,零售,12,50.0,12,10.0,12
湖北,黄冈市,QRC000001434072,爱哪无忧(*欢),主扫,零售,12,0.0,0,0.0,12
湖北,黄冈市,898421154111358,湖北黄商集团股份有限公司胜利街购物中心,被扫,零售,9,636.0,5,2.0,9
湖北,黄冈市,84942115094000Q,黄冈七好珠宝有限公司,被扫,零售,9,6053.0,0,0.0,2
湖北,黄冈市,8215330549900YK,个体户余桂兰9888,主扫,餐饮,9,9000.0,1,0.0,2
湖北,黄冈市,8215330549900WT,个体户周红利3333,主扫,餐饮,9,7000.0,4,0.0,3
湖北,黄冈市,898421154111236,湖北黄商超市有限公司,被扫,零售,9,246.0,9,14.0,7
湖北,黄冈市,898421154111342,沃尔玛（湖北）商业零售有限公司麻城将军路,被扫,零售,8,579.0,8,6.0,8
湖北,黄冈市,000000002960272,陵园路胡敏水果摊,主扫,零售,8,21.0,6,5.0,3
湖北,黄冈市,000000000387855,黄冈市黄州依强副食店,主扫,零售,7,14.0,7,6.0,7
湖北,黄冈市,850421158129467,湖北省麻城市理想包子铺,主扫,餐饮,7,8467.0,0,0.0,7
湖北,黄冈市,301421158140004,黄冈市黄州区湘楚早餐店,主扫,餐饮,7,370.0,7,120.0,6
湖北,黄冈市,833533153110003,铭阳百货店,主扫,零售,7,6675.0,0,0.0,3
湖北,黄冈市,898421154111346,红安厚璞商贸有限公司,被扫,零售,6,545.0,2,5.0,5
湖北,黄冈市,850421155119568,黄冈市黄州区龙宸汽车维修部,主扫,其他,6,5817.0,1,0.0,3
湖北,黄冈市,QRA533841110003,蕲春县东昌汽车运输有限公司,被扫,公交地铁,6,6.0,2,0.0,4
湖北,黄冈市,84942117011001O,武穴市金秋宾馆,被扫,其他,6,4260.0,0,0.0,1
湖北,黄冈市,850533075310053,黄冈市黄州区明腾汽车维修部,主扫,其他,6,6000.0,0,0.0,3
湖北,黄冈市,301421153310051,黄冈至诚副食店,主扫,零售,6,180.0,6,60.0,6
湖北,黄冈市,898421141110230,武穴市公共汽车公司,被扫,公交地铁,6,6.0,0,0.0,4
湖北,黄冈市,898421154111181,湖北黄商集团股份有限公司,被扫,零售,5,125.0,2,0.0,5
湖北,黄冈市,QRC000000641728,涵涵的家(*向荣),主扫,零售,5,8.0,5,0.0,4
湖北,黄冈市,QRC420100006639,黄冈市金隆服装销售,被扫,零售,5,5000.0,0,0.0,1
湖北,黄冈市,84853D259210005,湖北皇需酒业有限公司,主扫,零售,5,5000.0,0,0.0,1
湖北,黄冈市,QRC000000467134,翼云超市(*志凯),主扫,零售,5,1.0,5,0.0,5
湖北,黄冈市,836533153110001,黄冈市完美日用百货零售,被扫,零售,5,4883.0,0,0.0,2
湖北,黄冈市,84853D770110014,浠水建豪商务大酒店有限公司,被扫,其他,5,4088.0,0,0.0,1
湖北,黄冈市,898421154111149,湖北黄商集团股份有限公司,被扫,零售,5,53.0,5,4.0,5
湖北,黄冈市,898421154111195,湖北黄商集团股份有限公司,被扫,零售,4,845.0,3,0.0,4
湖北,黄冈市,836533056610016,黄冈市大东鞋类销售,被扫,零售,4,3979.0,0,0.0,1
湖北,黄冈市,990533054626005,黄州区仟虹蛋糕店,被扫,餐饮,4,234.0,2,14.0,3
湖北,黄冈市,898421154111510,黄梅县家天下购物广场,被扫,零售,4,638.0,2,16.0,4
湖北,黄冈市,000000000201216,红昊园副食,主扫,零售,4,19.0,1,0.0,4
湖北,黄冈市,850421175129854,黄冈市盛宇汽车服务有限公司,主扫,其他,4,3504.0,0,0.0,4
湖北,黄冈市,QRC000002846764,小卖部(*亮),主扫,零售,4,0.0,4,0.0,4
湖北,黄冈市,898421154111183,湖北黄商集团股份有限公司,被扫,零售,4,502.0,2,5.0,4
湖北,黄冈市,898350154117137,永辉超市股份有限公司,被扫,零售,4,580.0,3,0.0,4
湖北,黄冈市,QRC000000034924,四川鑫通财信息技术有限公司(*明军),主扫,零售,4,3.0,4,1.0,4
湖北,黄冈市,898421154111167,湖北黄商集团股份有限公司,被扫,零售,4,358.0,2,1.0,2
湖北,黄冈市,82306AA53991631,35015105-1币-ID198624940,主扫,零售,3,3.0,1,0.0,1
湖北,黄冈市,QRC000000308331,暖暖的小店(*新华),主扫,零售,3,3.0,3,0.0,3
湖北,黄冈市,821533053310PFH,个体户王满花9265,主扫,零售,3,400.0,1,1.0,1
湖北,黄冈市,QRC000002911973,甜甜(*海英),主扫,零售,3,3.0,0,0.0,3
湖北,黄冈市,898421154111208,湖北黄商集团股份有限公司,被扫,零售,3,375.0,2,131.0,3
湖北,黄冈市,850533072300049,黄梅县黄梅镇丫丫纹绣美妆馆,主扫,零售,3,2546.0,1,0.0,3
湖北,黄冈市,000000001098734,东门路多一点早餐店,主扫,零售,3,13.0,3,2.0,3
湖北,黄冈市,821533053110PHK,个人丰光星5262,主扫,零售,3,6.0,3,2.0,3
湖北,黄冈市,812533056610005,浠水县欧韩潮流女鞋馆,主扫,零售,3,2967.0,0,0.0,1
湖北,黄冈市,QRA533341110001,团风环城客运有限公司,被扫,公交地铁,3,3.0,0,0.0,3
湖北,黄冈市,821533058140PAR,个人易腊婷6481,主扫,餐饮,3,16.0,3,2.0,3
湖北,黄冈市,831533158120085,麻城市胡涛餐馆,主扫,餐饮,3,3000.0,0,0.0,1
湖北,黄冈市,812533056510019,黄冈市黄州区慧芳服装店,主扫,零售,3,2948.0,0,0.0,1
湖北,黄冈市,850421173119755,湖北英山毕升传媒,主扫,其他,3,3000.0,0,0.0,2
湖北,黄冈市,QRC000001432419,方磊(*磊),主扫,零售,3,0.0,0,0.0,3
湖北,黄冈市,822533053310532,蕲春县漕河镇新八世纪华城新8超市,主扫,零售,2,1625.0,0,0.0,1
湖北,黄冈市,836534153110001,黄冈市一方百货销售,主扫,零售,2,794.0,0,0.0,2
湖北,黄冈市,850533059770041,团风县玫莉蔻美人鱼护肤商贸行,主扫,零售,2,2000.0,1,0.0,2
