branch,city,mchnt_cd,mchnt_nm,type1,scene,cnt,trans,discnt,utrans,user
新疆,哈密市,105001758120241,中国铁路乌鲁木齐局哈密货运中心,被扫,食堂,77,250.0,10,0.0,56
新疆,哈密市,898652254110549,哈密市营丰商业运营管理有限公司(营丰超市),被扫,零售,72,2833.0,70,25.0,70
新疆,哈密市,898652254110516,哈密宏博商贸有限责任公司,被扫,零售,71,4442.0,68,26.0,69
新疆,哈密市,898652253110856,伊州区建设西路张娟便民店,被扫,零售,66,1064.0,64,25.0,58
新疆,哈密市,898652275230005,哈密市宏通停车场运营管理有限公司,被扫,其他,63,450.0,6,6.0,61
新疆,哈密市,898652253111030,伊州区吴刚便民直销店,被扫,零售,55,848.0,50,20.0,50
新疆,哈密市,898652253110866,伊州区胜利路盛冬花便民店,被扫,零售,54,853.0,52,20.0,51
新疆,哈密市,898652254110531,伊州区新世纪大厦百姓生活超市,被扫,零售,51,750.0,45,17.0,46
新疆,哈密市,898652253110876,伊州区安全路郝玲玲便民店,被扫,零售,51,815.0,50,82.0,35
新疆,哈密市,898652253111026,伊州区爱国北路姚培江便民直销店,被扫,零售,46,736.0,38,15.0,36
新疆,哈密市,898652253111051,伊州区建国南路王贺伟便民直销店,被扫,零售,45,648.0,44,17.0,44
新疆,哈密市,301652259980456,哈密市石油基地惠佳超市,主扫,菜场,44,575.0,40,26.0,41
新疆,哈密市,898650553115008,伊州区天山南路李萍便民直销店,被扫,零售,44,1088.0,42,16.0,40
新疆,哈密市,898652253111014,伊州区八一路刘晓宁便民直销店,被扫,零售,43,751.0,39,14.0,35
新疆,哈密市,898652253110907,伊州区文化西路王玲便民店,被扫,零售,36,629.0,35,14.0,34
新疆,哈密市,301652259980459,哈密市石油基地天发蔬菜配送中心,主扫,菜场,36,620.0,34,25.0,32
新疆,哈密市,898652253111034,伊州区融合路赵小红便民直销店,被扫,零售,34,800.0,32,11.0,32
新疆,哈密市,301652253310015,哈密市石油基地鑫鑫调料店,主扫,零售,34,939.0,32,23.0,25
新疆,哈密市,898652253111046,伊州区天山西路高平便民直销店,被扫,零售,34,420.0,34,13.0,31
新疆,哈密市,898652253110957,伊州区青年南路张晓光便民店,被扫,零售,34,520.0,34,13.0,30
新疆,哈密市,113652253990036,新疆领先实业（集团）有限责,被扫,零售,33,3132.0,4,0.0,33
新疆,哈密市,QRA884155410007,中石油新疆销售有限公司哈密分公司,被扫,加油,31,7099.0,31,308.0,30
新疆,哈密市,301652253990010,石油基地雪莲市场耿炎水果店,主扫,菜场,31,698.0,31,28.0,25
新疆,哈密市,85765225411L002,新疆省千家惠生活超市,被扫,零售,30,1202.0,9,1.0,28
新疆,哈密市,301652258140028,哈密市石油基地百姓人家果蔬店,主扫,餐饮,29,602.0,29,24.0,24
新疆,哈密市,898652253111066,伊州区阿牙路陈明学便民直销店,被扫,零售,28,403.0,26,10.0,26
新疆,哈密市,105001758120169,中国铁路乌鲁木齐局哈密工务段,被扫,食堂,27,96.0,2,0.0,15
新疆,哈密市,898652253111009,伊州区北郊路何春雁便民直销店,被扫,零售,22,408.0,19,7.0,19
新疆,哈密市,301652253990015,石油基地雪莲市场李尚云商店,主扫,菜场,21,623.0,21,21.0,20
新疆,哈密市,QRA88415541000T,中石油新疆销售有限公司哈密分公司,被扫,加油,20,4395.0,20,67.0,20
新疆,哈密市,113652253110172,哈密市海汇鲜市超市有限公司,被扫,零售,20,3381.0,4,0.0,20
新疆,哈密市,898652253110978,哈密市伊州区八一路张静便民店,被扫,零售,19,294.0,17,6.0,13
新疆,哈密市,301652253110066,哈密石油基地蔬菜水果店,主扫,零售,19,263.0,19,17.0,15
新疆,哈密市,301652253990047,哈密市石油基地申华云水果摊,主扫,零售,17,463.0,16,12.0,13
新疆,哈密市,898652253110941,伊州区八一路春燕便民店,被扫,零售,16,263.0,15,6.0,15
新疆,哈密市,QRA884155410005,中石油新疆销售有限公司哈密分公司,被扫,加油,16,3553.0,14,35.0,15
新疆,哈密市,301652253110095,哈密市石油基地香源干果店,主扫,零售,15,141.0,15,8.0,9
新疆,哈密市,301652258120102,哈密市石油基地龙山食品店,主扫,餐饮,15,166.0,12,8.0,13
新疆,哈密市,102884054110023,哈密市金瑞物业服务有限责任公司金瑞汇美购,被扫,零售,13,4464.0,1,126.0,8
新疆,哈密市,QRA884155410006,中石油新疆销售有限公司哈密分公司,被扫,加油,12,2988.0,11,63.0,12
新疆,哈密市,QRA884155410004,中石油新疆销售有限公司哈密分公司,被扫,加油,12,2360.0,12,182.0,12
新疆,哈密市,QRA884155410001,中石油新疆销售有限公司哈密分公司,被扫,加油,12,2685.0,12,123.0,12
新疆,哈密市,301652253310006,哈密市石油基地慧明商行,主扫,零售,12,365.0,11,87.0,9
新疆,哈密市,QRC440301787100,客来多生鲜超市,被扫,其他,12,559.0,6,2.0,11
新疆,哈密市,105001758120195,中国铁路乌鲁木齐局哈密电务段,被扫,食堂,11,44.0,2,0.0,6
新疆,哈密市,898652253110974,伊州区西戈壁顾丹便民直销店,被扫,零售,11,158.0,11,4.0,10
新疆,哈密市,301652253990009,石油基地雪莲市场苗庆东菜店,主扫,菜场,10,451.0,9,3.0,5
新疆,哈密市,301652259980461,哈密石油基地光明大肉海鲜商行,主扫,其他,10,1095.0,10,14.0,9
新疆,哈密市,UMS650500336442,好再来,主扫,零售,10,20.0,10,3.0,5
新疆,哈密市,301652259650002,哈密市石油基地蓝天超市,主扫,零售,9,386.0,9,7.0,8
新疆,哈密市,QRA884155410010,中石油新疆销售有限公司哈密分公司,被扫,加油,9,1925.0,8,3.0,9
新疆,哈密市,898652253111071,伊州区迎宾路赵英便民直销店,被扫,零售,9,111.0,8,3.0,9
新疆,哈密市,898652258120423,伊州区新世纪商厦大食代快餐店,被扫,餐饮,8,264.0,4,1.0,8
新疆,哈密市,QRA88415541000Q,中石油新疆销售有限公司哈密分公司,被扫,加油,8,1471.0,4,1.0,7
新疆,哈密市,QRA884155410008,中石油新疆销售有限公司哈密分公司,被扫,加油,8,1827.0,7,2.0,8
新疆,哈密市,898652254110544,哈密市锦帝商贸有限公司,被扫,零售,7,764.0,7,3.0,7
新疆,哈密市,898652254110535,新疆超人超市有限公司三道岭分公司,被扫,零售,7,389.0,6,1.0,7
新疆,哈密市,898652253111042,伊州区新民六路王春燕便民直销店,被扫,零售,7,79.0,6,2.0,6
新疆,哈密市,85765227399L000,新疆省客来多生鲜超市,被扫,其他,7,194.0,2,0.0,7
新疆,哈密市,898652253111038,伊州区新民六路赵松梅便民直销店,被扫,零售,7,101.0,6,2.0,7
新疆,哈密市,898652253110861,伊州区自由路沙旦提便民店,被扫,零售,7,84.0,7,2.0,6
新疆,哈密市,301652256410007,哈密市石油基地童乐孕婴生活馆,主扫,零售,6,74.0,6,2.0,5
新疆,哈密市,113652259420002,伊州区盛世唐人文化书店,被扫,其他,6,343.0,1,0.0,5
新疆,哈密市,QRA884155410002,中石油新疆销售有限公司哈密分公司,被扫,加油,6,1520.0,6,91.0,6
新疆,哈密市,UMS650500602755,伊州区建设东路顺发超市,主扫,零售,6,140.0,4,1.0,4
新疆,哈密市,301652253110064,哈密市石油基地客友超市,主扫,零售,6,36.0,5,3.0,5
新疆,哈密市,QRC000000960086,糖果茶,主扫,零售,6,0.0,6,0.0,4
新疆,哈密市,898652253110937,伊州区西戈壁何春雁便民直销店,被扫,零售,6,40.0,6,4.0,4
新疆,哈密市,UMS650500346704,紫荆百货,主扫,零售,6,47.0,6,2.0,6
新疆,哈密市,QRA88415541000C,中石油新疆销售有限公司哈密分公司,被扫,加油,6,1370.0,6,120.0,6
新疆,哈密市,822884054110456,哈密市锦帝商贸有限公司,被扫,零售,6,340.0,1,0.0,6
新疆,哈密市,301652253110075,哈密市石油基地新华超市,主扫,零售,5,259.0,5,7.0,5
新疆,哈密市,886584042150007,顺丰速运有限公司,主扫,其他,5,226.0,4,5.0,5
新疆,哈密市,113655301010307,哈密市文化西路珍珍糖尿病食品店,主扫,餐饮,5,4833.0,0,0.0,1
新疆,哈密市,QRA88415541000Y,中石油新疆销售有限公司哈密分公司,被扫,加油,5,1130.0,5,120.0,5
新疆,哈密市,QRC000002748041,温州八珍凉菜店(*杨青),主扫,零售,5,49.0,5,1.0,3
新疆,哈密市,QRA88415541001D,中石油新疆销售有限公司哈密分公司,被扫,加油,5,5652.0,2,0.0,2
新疆,哈密市,QRC000002734434,小程蔬菜店(*晓缺),主扫,零售,4,22.0,4,11.0,3
新疆,哈密市,301652253310016,哈密市石油基地惠多多便利店,主扫,零售,4,150.0,4,24.0,4
新疆,哈密市,102884054110043,哈密红星购物广场有限公司,被扫,零售,4,171.0,2,1.0,4
新疆,哈密市,898652258140304,新疆顶佳食品开发有限公司哈密国际店,被扫,餐饮,4,81.0,3,1.0,4
新疆,哈密市,301652253990017,石油基地雪莲市场孔德学水果商行,主扫,菜场,4,47.0,4,2.0,3
新疆,哈密市,103652254110069,新疆领先实业（集团）有限责,被扫,零售,4,717.0,2,1.0,4
新疆,哈密市,301652253310039,哈密市田园路新欣超市,主扫,零售,4,1120.0,4,10.0,4
新疆,哈密市,QRA88415541000X,中石油新疆销售有限公司哈密分公司,被扫,加油,4,318.0,4,1.0,4
山西,大同市,QRC482216001027,大同大学国足臭豆腐,主扫,餐饮,483,5102.0,483,966.0,413
山西,大同市,QRC482216000286,大同大学泡面玩家,主扫,餐饮,482,5417.0,482,964.0,429
山西,大同市,QRC482216000757,职工食堂(大同中央机厂),主扫,食堂,440,4881.0,440,880.0,440
山西,大同市,QRC482216002419,大同鼎盛商贸,主扫,餐饮,422,4728.0,422,844.0,422
山西,大同市,822162058121126,大同大学学苑餐厅,主扫,餐饮,294,2165.0,294,588.0,294
山西,大同市,000000003607745,人民银行大同中支餐厅,主扫,食堂,169,845.0,169,337.0,169
山西,大同市,QRA16415812556P,山西毅成酒店管理有限公司,主扫,餐饮,169,845.0,167,334.0,168
山西,大同市,955163741110001,左云县民泰公共交通有限公司,被扫,公交地铁,154,154.0,150,76.0,96
山西,大同市,898140255410116,中国石化销售股份有限公司大同石油分公司,被扫,加油,118,24911.0,106,1540.0,112
山西,大同市,QRA1641539912L7,大同市城区一审美容美发中心,主扫,零售,95,21.0,95,20.0,95
山西,大同市,QRA1641539912LN,大同市南郊区本融裤业,主扫,零售,95,22.0,95,21.0,95
山西,大同市,QRA1641539912M3,大同市南郊区环宇经销部,主扫,零售,93,22.0,93,21.0,93
山西,大同市,QRA1641539912LL,大同市开发区云中商贸经销部,主扫,零售,93,25.0,93,24.0,93
山西,大同市,QRA1641539912LX,大同市南郊区府丰大红门佳诚内衣生活馆,主扫,零售,92,17.0,92,16.0,92
山西,大同市,QRA1641539912LP,大同市南郊区春天好孩子童装,主扫,零售,90,19.0,90,18.0,90
山西,大同市,QRA1641539912M4,大同市南郊区佳美日化店,主扫,零售,90,20.0,90,19.0,90
山西,大同市,QRA1641539912L9,大同市春天童谣童装店,主扫,零售,90,22.0,90,21.0,90
山西,大同市,QRA1641539912LO,大同市南郊区晨晨百货店,主扫,零售,90,18.0,90,17.0,90
山西,大同市,QRA1641539912LG,大同市开发区鹏宏网络配件经销部,主扫,零售,90,18.0,90,17.0,90
山西,大同市,QRA1641539912LM,大同市南郊春天九五视觉女装店,主扫,零售,89,22.0,89,21.0,89
山西,大同市,QRA1641539912LQ,大同市南郊区春天一步赢鞋店,主扫,零售,88,21.0,88,20.0,88
山西,大同市,QRA1641539912M0,大同市南郊区虎利来服装店二店,主扫,零售,88,20.0,88,19.0,88
山西,大同市,QRA1641539912NM,大同市南郊区五爱服装大世界支艳平童装店,主扫,零售,87,18.0,87,17.0,87
山西,大同市,QRA1641539912L6,大同市城区同强土产日杂经销部,主扫,零售,87,17.0,87,16.0,87
山西,大同市,QRA1641539912LV,大同市南郊区服装大世界酉奇奇服装店,主扫,零售,87,20.0,87,19.0,87
山西,大同市,QRA1641539912L8,大同市城区中原衡器经销部,主扫,零售,87,22.0,87,21.0,87
山西,大同市,QRA1641539912NN,大同市南郊区五爱服装大世界志清服装店,主扫,零售,86,19.0,86,18.0,86
山西,大同市,QRA1641539912LK,大同市开发区兴博伟业电脑经销部,主扫,零售,86,21.0,86,20.0,86
山西,大同市,QRA1641539912LS,大同市南郊区二鹏裤业,主扫,零售,86,19.0,86,18.0,86
山西,大同市,QRA1641539912LW,大同市南郊区府丰大红门佳诚内衣生活馆,主扫,零售,86,17.0,86,17.0,86
山西,大同市,QRA1641539912LE,大同市开发区隆安电子科技产品经营部,主扫,零售,86,22.0,86,21.0,86
山西,大同市,QRA1641539912LU,大同市南郊区樊慧裤业,主扫,零售,86,19.0,86,18.0,86
山西,大同市,QRA1641539912LR,大同市南郊区东信广场宁盛礼品店,主扫,零售,85,17.0,85,16.0,85
山西,大同市,QRA1641539912LH,大同市开发区上悦城聚友科技电脑经销部,主扫,零售,85,18.0,85,17.0,85
山西,大同市,QRA1641539912LI,大同市开发区新晟日科贸电脑经销部,主扫,零售,85,22.0,85,21.0,85
山西,大同市,QRA1641539912LF,大同市开发区名品电脑经销部,主扫,零售,85,17.0,85,17.0,85
山西,大同市,QRA1641539912M2,大同市南郊区华太五交化经销部,主扫,零售,84,17.0,84,16.0,84
山西,大同市,QRA1641539912RP,大同市南郊区五爱服装大世界卓越内衣店,主扫,零售,84,19.0,84,18.0,84
山西,大同市,QRA1641539912LC,大同市开发区昊宇办公用品经销部,主扫,零售,84,21.0,84,20.0,84
山西,大同市,QRA1641539912LD,大同市开发区汇全电子产品经销部,主扫,零售,84,21.0,84,20.0,84
山西,大同市,QRA1641539912LY,大同市南郊区府丰大红门秀之韵服装店,主扫,零售,84,21.0,84,20.0,84
山西,大同市,QRA1641539912LZ,大同市南郊区高红闯经销店,主扫,零售,84,18.0,84,17.0,84
山西,大同市,QRA1641539912LJ,大同市开发区新时空科技产品经销部,主扫,零售,83,20.0,83,19.0,83
山西,大同市,QRA1641539912NO,大同市南郊区五爱裕鑫针织品店二部,主扫,零售,81,19.0,81,18.0,81
山西,大同市,QRA1641539912LA,大同市瑰美美容院,主扫,零售,81,17.0,81,16.0,81
山西,大同市,QRA1641539912M1,大同市南郊区华康经销部,主扫,零售,81,17.0,81,16.0,81
山西,大同市,QRA1641539912LB,大同市开发区东正商贸经销部,主扫,零售,81,17.0,81,16.0,81
山西,大同市,QRA1641539912M5,大同市南郊区佳美日化经销部,主扫,零售,79,19.0,79,19.0,79
山西,大同市,QRA1641539912LT,大同市南郊区樊慧裤业,主扫,零售,75,16.0,75,15.0,75
山西,大同市,900164272210005,大同市矿区白宫婚纱影楼,被扫,其他,74,73.0,68,8.0,74
山西,大同市,898140241110105,阳高县城市公共交通有限公司,被扫,公交地铁,58,260.0,55,108.0,35
山西,大同市,QRA1641539912L0,大同市城区鼓楼电脑城维友数码产品经销部,主扫,零售,50,5.0,50,5.0,50
山西,大同市,900164272210004,大同市矿区咖啡摄影店,被扫,其他,46,46.0,45,5.0,46
山西,大同市,QRA1641539912YO,大同市开发区阳光数码科技经销部,主扫,零售,45,67.0,0,0.0,45
山西,大同市,QRA1641539912TH,大同市开发区鑫龙科技用品经销部,主扫,零售,44,29.0,0,0.0,44
山西,大同市,QRA1641539912TF,大同市开发区鑫顺天电脑配件,主扫,零售,44,30.0,0,0.0,44
山西,大同市,QRA1641539912YN,大同市矿区华奥酒业经销部,主扫,零售,44,29.0,0,0.0,44
山西,大同市,QRA1641539912YM,大同市南郊区翱翔经销部,主扫,零售,44,33.0,0,0.0,44
山西,大同市,QRA1641539912T7,大同市开发区讯维电脑配件经销部,主扫,零售,42,33.0,0,0.0,42
山西,大同市,QRA1641539912SY,大同市南郊区财聚德百货经销部,主扫,零售,42,28.0,0,0.0,42
山西,大同市,QRA1641539912T4,大同市开发区园兴电脑耗材经销部,主扫,零售,42,27.0,0,0.0,42
山西,大同市,QRA1641539912T1,大同市开发区智尚科技网络产品经营部,主扫,零售,42,42.0,0,0.0,42
山西,大同市,QRA1641539912TC,大同市开发区鑫欣顺发科技产品经销部,主扫,零售,42,38.0,0,0.0,42
山西,大同市,QRA1641539912TB,大同市开发区鑫志宇电子产品经销部,主扫,零售,42,28.0,0,0.0,42
山西,大同市,QRA1641539912T9,大同市开发区讯成科技经销部,主扫,零售,42,27.0,0,0.0,42
山西,大同市,QRA1641539912T0,大同市南郊区博祥饮料配送中心,主扫,零售,42,42.0,0,0.0,42
山西,大同市,QRA1641539912T6,大同市开发区溢森网络产品经销部,主扫,零售,42,47.0,0,0.0,42
山西,大同市,QRA1641539912TE,大同市开发区鑫万通办公用品经销部,主扫,零售,42,27.0,0,0.0,42
山西,大同市,QRA1641539912T3,大同市开发区正阳电脑服务部,主扫,零售,41,28.0,0,0.0,41
山西,大同市,QRA1641539912SX,大同市南郊区彩安灯饰经销部,主扫,零售,40,26.0,0,0.0,40
山西,大同市,QRA1641539912XX,大同市南郊区强胜商行,主扫,零售,39,27.0,0,0.0,39
山西,大同市,QRA1641539912XY,大同市南郊区美佳福超市,主扫,零售,39,27.0,0,0.0,39
山西,大同市,QRA1641539912TG,大同市南郊区迷生服装店,主扫,零售,39,27.0,0,0.0,39
山西,大同市,QRA1641539912SA,大同市南郊区茗隆顺茶庄,主扫,零售,39,26.0,0,0.0,39
山西,大同市,QRA1641539912SE,大同市南郊区马大哈火锅恒大绿洲店,主扫,零售,39,31.0,0,0.0,39
山西,大同市,QRA1641539912SD,大同市南郊区闽北方圆茶庄,主扫,零售,39,26.0,0,0.0,39
山西,大同市,QRA1641539912SC,大同市矿区百世佳物资经销处,主扫,零售,39,25.0,0,0.0,39
山西,大同市,QRA1641539912R8,大同市南郊区张秀平裤业,主扫,零售,38,4.0,38,3.0,38
山西,大同市,QRA1641539912PP,大同市南郊区志诚文化用品商行,主扫,零售,37,4.0,37,3.0,37
山西,大同市,898140270320105,大同万龙运动旅游有限公司,被扫,其他,37,7637.0,32,954.0,31
山西,大同市,QRA1641539912PK,大同市南郊区振宇文体经销部,主扫,零售,37,4.0,37,3.0,37
山西,大同市,QRA1641539912PN,大同市南郊区正品香茶行,主扫,零售,37,4.0,37,3.0,37
山西,大同市,QRA1641539912PJ,大同市南郊区赵保卫服装店,主扫,零售,37,4.0,37,3.0,37
山西,大同市,QRA1641539912KZ,大同南郊区五爱服装大世界女丫丫服装店,主扫,零售,36,3.0,36,3.0,36
山西,大同市,QRA1641539912KX,大同福和茗茶,主扫,零售,36,3.0,36,3.0,36
山西,大同市,QRA1641539912L1,大同南郊区五爱服装大世界女丫丫服装店,主扫,零售,36,3.0,36,3.0,36
山西,大同市,QRA1641539912KY,大同福茂源茶庄,主扫,零售,36,3.0,36,3.0,36
山西,大同市,QRA1641539912OZ,大同市南郊区云中服装大世界世安服装店,主扫,零售,35,3.0,35,3.0,35
山西,大同市,QRA1641539912OY,大同市南郊区云中服装大世界任二毛服装店,主扫,零售,35,3.0,35,3.0,35
山西,大同市,QRA1641539912P0,大同市南郊区云中服装大世界守武服装店,主扫,零售,35,3.0,35,3.0,35
山西,大同市,QRA1641539912RD,大同市南郊区云中服装大世界四海经销部,主扫,零售,35,3.0,34,3.0,35
山西,大同市,QRA1641539912ZJ,大同市南郊区春天富丽鞋店,主扫,零售,35,22.0,0,0.0,35
山西,大同市,QRA1641539912T2,大同市南郊区东信广场信望经销店,主扫,零售,34,92.0,0,0.0,34
山西,大同市,QRA1641539912YK,大同市南郊区东信广场梁四文化用品经销部,主扫,零售,34,75.0,0,0.0,34
山西,大同市,QRA1641539912SZ,大同市南郊区东信广场明霞九帝狼裤业,主扫,零售,34,59.0,1,0.0,34
山西,大同市,QRA1641539912ZE,大同市南郊区鼎悦轩茶庄,主扫,零售,34,63.0,0,0.0,34
山西,大同市,QRA1641539912L3,大同市城区利登服饰店,主扫,零售,33,3.0,33,3.0,33
山西,大同市,QRA1641539912SV,大同市南郊区晨光书店,主扫,零售,33,70.0,1,0.0,33
山西,大同市,QRA1641539912ZG,大同市南郊区超达电器商店,主扫,零售,33,49.0,0,0.0,33
山西,大同市,QRA1641539912ZF,大同市南郊区春天联邦圣罗兰鞋店,主扫,零售,33,76.0,1,0.0,33
山西,晋中市,QRC482216002281,大学城云闪付体验店,主扫,其他,699,5542.0,699,1398.0,665
山西,晋中市,QRC482216002201,晋中交通学院鑫友谊超市,主扫,校园,675,5005.0,675,1350.0,647
山西,晋中市,QRC482216002503,交通学院和园水果店,主扫,校园,577,4000.0,577,1154.0,575
山西,晋中市,QRC482216001207,晋中学院餐厅,主扫,餐饮,541,4029.0,541,1082.0,541
山西,晋中市,QRC482216002161,晋中中医学院澳美西点,主扫,校园,534,4062.0,534,1068.0,527
山西,晋中市,QRC482216001604,太重技校食堂麻辣烫,主扫,校园,521,5592.0,521,1042.0,326
山西,晋中市,QRC482216002658,晋中学院五谷香,主扫,校园,504,3408.0,504,1008.0,504
山西,晋中市,QRC482216002030,太重技校食堂刀削面,主扫,校园,498,5203.0,498,996.0,312
山西,晋中市,QRC482216002145,福瑞锦源餐饮公司二,主扫,食堂,468,5188.0,468,936.0,468
山西,晋中市,QRC482216002449,福瑞锦源餐饮公司一,主扫,食堂,463,4685.0,463,926.0,463
山西,晋中市,QRC482216000400,太重技校食堂家常饺子,主扫,校园,447,4565.0,447,894.0,313
山西,晋中市,QRC482216002006,理工一食堂二层便利,主扫,校园,433,4764.0,433,866.0,328
山西,晋中市,000000003791155,女儿红超市,主扫,零售,335,161.0,334,157.0,335
山西,晋中市,QRC482216000588,明向超市（晋中理工大学）,主扫,校园,327,4359.0,327,654.0,327
山西,晋中市,QRC482216002051,晋中市榆次区新明向超市,主扫,零售,323,4295.0,323,646.0,323
山西,晋中市,822175054111762,太原师范大学智林易购,主扫,校园,303,4087.0,303,606.0,303
山西,晋中市,822175058121671,食盒心(太原师范大学东区地下),主扫,餐饮,299,1790.0,299,598.0,299
山西,晋中市,822175058121655,运德大盘鸡(太原师范大学东区地下),主扫,餐饮,299,1797.0,299,598.0,299
山西,晋中市,822175058121674,食三香(太原师范大学东区地下),主扫,餐饮,296,1783.0,296,592.0,296
山西,晋中市,QRC482216001729,明向散称零食（晋中理工大学）,主扫,零售,292,3102.0,292,584.0,188
山西,晋中市,822175054620264,晋中中医学院澳美西点,主扫,餐饮,292,1908.0,292,584.0,292
山西,晋中市,QRC482216002545,太原师范西安面皮,主扫,校园,288,3283.0,287,574.0,216
山西,晋中市,822175058110028,洛小微蛋包饭(太原师范大学东区地下),主扫,餐饮,273,1620.0,273,546.0,273
山西,晋中市,QRC482216002707,晋中学院园区一餐厅,主扫,校园,266,2879.0,266,532.0,169
山西,晋中市,822175058121647,十个鲜混沌(太原师范大学东区地下),主扫,餐饮,244,1465.0,244,488.0,244
山西,晋中市,QRC482216002569,晋中中医学院水果零食屋,主扫,校园,234,2414.0,234,468.0,181
山西,晋中市,955175841110001,祁县北环东路公共交通客运公司,被扫,公交地铁,228,228.0,198,98.0,135
山西,晋中市,QRC482216001665,大学城亿通文体,主扫,校园,214,2258.0,214,428.0,135
山西,晋中市,822175054111786,大学城云闪付体验店,主扫,零售,205,1435.0,205,410.0,205
山西,晋中市,822175053311672,家家便利店(晋中学院),主扫,零售,204,1397.0,204,408.0,204
山西,晋中市,822175054111792,晋中交通学院鑫友谊超市,主扫,零售,198,1360.0,198,396.0,198
山西,晋中市,QRC482216001447,家家便利店（晋中学院）,主扫,校园,190,1378.0,190,380.0,151
山西,晋中市,822175053111358,太原市杏花岭区政宇百货商行,被扫,零售,178,2755.0,0,0.0,178
山西,晋中市,822175058122083,晋中学院餐厅,主扫,餐饮,178,1260.0,178,356.0,178
山西,晋中市,822175058122084,山西中医药大学餐饮中心,主扫,餐饮,164,1104.0,164,328.0,164
山西,晋中市,QRC482216002114,零食屋（晋中学院）,主扫,零售,136,860.0,136,272.0,136
山西,晋中市,898140755410416,中国石化销售股份山西晋中石油分公司,被扫,加油,116,25199.0,107,1501.0,114
山西,晋中市,898140759470163,晋中市榆次区靓妞饰品店,主扫,零售,87,612.0,87,179.0,87
山西,晋中市,QRC000003142462,盖浇饭(*志锋),主扫,零售,86,608.0,86,175.0,86
山西,晋中市,898140748120275,晋中市榆次区晓沈电子产品经销部,主扫,零售,81,467.0,81,162.0,78
山西,晋中市,QRC482216001287,园区超市（晋中晋中学院）,主扫,校园,72,360.0,71,142.0,54
山西,晋中市,850175079410003,山西晋中五龙滑雪场,被扫,其他,68,7282.0,68,2040.0,68
山西,晋中市,QRC000003311682,闫晓玲(*晓玲),主扫,零售,68,405.0,68,136.0,68
山西,晋中市,QRC000003142581,精美炒菜(*慧军),主扫,零售,67,393.0,67,134.0,67
山西,晋中市,QRC000003142676,鱼片面(*宁),主扫,零售,66,386.0,66,132.0,66
山西,晋中市,QRC000003187455,营养早餐(*泽琴),主扫,零售,65,387.0,65,130.0,65
山西,晋中市,QRC000003142489,勾刀面(*旭连),主扫,零售,65,384.0,65,130.0,65
山西,晋中市,QRC000003142508,盖浇饭(*金兰),主扫,零售,64,386.0,64,128.0,64
山西,晋中市,822175053111729,青芳水果店晋中学院店,主扫,零售,54,270.0,54,108.0,40
山西,晋中市,QRC000003164512,石锅菜,主扫,零售,53,315.0,53,106.0,53
山西,晋中市,QRC000003260086,晋南烧饼,主扫,零售,53,318.0,53,106.0,53
山西,晋中市,QRC000003161812,盖饭,主扫,零售,52,309.0,52,104.0,52
山西,晋中市,QRC000003284812,京味套餐,主扫,零售,52,310.0,52,104.0,52
山西,晋中市,QRC000003265914,特色汤面(*壮),主扫,零售,46,302.0,46,92.0,46
山西,晋中市,QRC000003265929,校园套餐(*苗),主扫,零售,45,287.0,45,90.0,45
山西,晋中市,QRC000003311702,面食大全(*永娥),主扫,零售,41,257.0,41,82.0,41
山西,晋中市,QRC000003311661,老街坊(*晓丽),主扫,零售,39,249.0,39,78.0,39
山西,晋中市,QRC000003142432,鸡肉面(*锋龙),主扫,零售,39,253.0,39,78.0,39
山西,晋中市,QRC482216000870,芳便利店（晋中理工大学）,主扫,校园,32,132.0,32,43.0,12
山西,晋中市,QRC000000812064,晓峰传媒(*丽燕),主扫,零售,25,26.0,25,7.0,24
山西,晋中市,QRC000000726709,晓峰传媒(*雪峰),主扫,零售,24,27.0,24,12.0,20
山西,晋中市,QRC482216000979,田霞便利店（晋中理工大学）,主扫,校园,23,106.0,23,34.0,9
山西,晋中市,55917515399DAEL,个体工商户周文超,主扫,零售,23,1939.0,13,38.0,20
山西,晋中市,QRC482216000446,明向超市1（晋中理工大学）,主扫,校园,22,108.0,22,42.0,13
山西,晋中市,898140741110505,晋中瑞达公交有限公司,被扫,公交地铁,22,22.0,16,8.0,18
山西,晋中市,898140754111140,介休家家利购物广场有限责任公司,被扫,零售,22,2851.0,14,129.0,22
山西,晋中市,898140741111900,晋中瑞达公交有限公司,被扫,公交地铁,21,21.0,13,5.0,16
山西,晋中市,898140754111132,山西和谐百货有限公司,被扫,零售,21,3179.0,6,80.0,19
山西,晋中市,898140754111231,晋中市东森超市（有限公司）,被扫,零售,20,1188.0,9,1.0,20
山西,晋中市,898140754111152,山西吉隆斯商贸股份有限公司,被扫,零售,20,2286.0,14,141.0,20
山西,晋中市,898140741111965,晋中瑞达公交有限公司,被扫,公交地铁,19,19.0,19,9.0,17
山西,晋中市,898140741111479,晋中瑞达公交有限公司,被扫,公交地铁,19,19.0,12,6.0,14
山西,晋中市,898140741111950,晋中瑞达公交有限公司,被扫,公交地铁,19,19.0,19,9.0,16
山西,晋中市,898140741111289,晋中瑞达公交有限公司,被扫,公交地铁,19,19.0,17,8.0,17
山西,晋中市,898140741110416,晋中瑞达公交有限公司,被扫,公交地铁,19,19.0,19,9.0,19
山西,晋中市,104140753110001,天美杉杉奥特莱斯购物广场,被扫,零售,18,15167.0,4,0.0,17
